dataset;#TrainingRelease;%Training;%Defective in Training;%Defective in Testing;Classifier;Balancing;Feature Selection;Sensitivity;TP;FP;TN;FN;Precision;Recall;AUC;Kappa
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;No Balancing;No Selection;Sensitive Learning;71.0;103.0;354.0;25.0;0.40804597701149425;0.7395833333333334;0.8349516776075857;0.3892771479353248
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;No Balancing;No Selection;No Sensitivity;6.0;6.0;451.0;90.0;0.5;0.0625;0.7427858315098468;0.07544409613375125
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;No Balancing;No Selection;Sensitive Threshold;6.0;6.0;451.0;90.0;0.5;0.0625;0.5246854485776805;0.07544409613375125
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;No Balancing;No Selection;Sensitive Learning;0.0;0.0;457.0;96.0;NaN;0.0;0.7994962618526623;0.0
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;No Balancing;No Selection;Sensitive Learning;0.0;0.0;457.0;96.0;NaN;0.0;0.7994962618526623;0.0
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Undersampling;No Selection;No Sensitivity;71.0;168.0;289.0;25.0;0.29707112970711297;0.7395833333333334;0.6882179978118161;0.23418743318002103
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Undersampling;No Selection;Sensitive Threshold;71.0;168.0;289.0;25.0;0.29707112970711297;0.7395833333333334;0.6859842268417213;0.23418743318002103
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Undersampling;No Selection;Sensitive Learning;66.0;160.0;297.0;30.0;0.2920353982300885;0.6875;0.6704504011670314;0.21981971278791756
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Undersampling;No Selection;Sensitive Learning;65.0;161.0;296.0;31.0;0.28761061946902655;0.6770833333333334;0.6641935630926331;0.21160728871200096
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Undersampling;No Selection;No Sensitivity;8.0;8.0;449.0;88.0;0.5;0.08333333333333333;0.7613512035010941;0.09812449035063886
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Undersampling;No Selection;Sensitive Threshold;8.0;8.0;449.0;88.0;0.5;0.08333333333333333;0.5329139314369074;0.09812449035063886
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Undersampling;No Selection;Sensitive Learning;50.0;65.0;392.0;46.0;0.43478260869565216;0.5208333333333334;0.675920860685631;0.3511516548101009
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Undersampling;No Selection;Sensitive Learning;50.0;65.0;392.0;46.0;0.43478260869565216;0.5208333333333334;0.675920860685631;0.3511516548101009
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Undersampling;No Selection;No Sensitivity;64.0;133.0;324.0;32.0;0.3248730964467005;0.6666666666666666;0.7831874544128373;0.2653677388188879
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Undersampling;No Selection;Sensitive Threshold;64.0;133.0;324.0;32.0;0.3248730964467005;0.6666666666666666;0.687819110138585;0.2653677388188879
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Undersampling;No Selection;Sensitive Learning;44.0;56.0;401.0;52.0;0.44;0.4583333333333333;0.7393553975200583;0.3303583441718616
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Undersampling;No Selection;Sensitive Learning;44.0;56.0;401.0;52.0;0.44;0.4583333333333333;0.7393553975200583;0.3303583441718616
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Oversampling;No Selection;No Sensitivity;68.0;164.0;293.0;28.0;0.29310344827586204;0.7083333333333334;0.6817446207148067;0.22408652440806784
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Oversampling;No Selection;Sensitive Threshold;68.0;164.0;293.0;28.0;0.29310344827586204;0.7083333333333334;0.674735594456601;0.22408652440806784
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Oversampling;No Selection;Sensitive Learning;42.0;37.0;420.0;54.0;0.5316455696202531;0.4375;0.6986118708971554;0.38334946757018395
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Oversampling;No Selection;Sensitive Learning;42.0;39.0;418.0;54.0;0.5185185185185185;0.4375;0.6962869256017505;0.3753233975877275
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Oversampling;No Selection;No Sensitivity;8.0;8.0;449.0;88.0;0.5;0.08333333333333333;0.7448942377826404;0.09812449035063886
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Oversampling;No Selection;Sensitive Threshold;8.0;8.0;449.0;88.0;0.5;0.08333333333333333;0.5329139314369074;0.09812449035063886
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Oversampling;No Selection;Sensitive Learning;24.0;23.0;434.0;72.0;0.5106382978723404;0.25;0.6835909008023341;0.25008921561630115
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Oversampling;No Selection;Sensitive Learning;24.0;23.0;434.0;72.0;0.5106382978723404;0.25;0.6835909008023341;0.25008921561630115
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Oversampling;No Selection;No Sensitivity;66.0;117.0;340.0;30.0;0.36065573770491804;0.6875;0.7873130926331146;0.31774806757811536
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Oversampling;No Selection;Sensitive Threshold;66.0;117.0;340.0;30.0;0.36065573770491804;0.6875;0.7157412472647703;0.31774806757811536
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Oversampling;No Selection;Sensitive Learning;42.0;50.0;407.0;54.0;0.45652173913043476;0.4375;0.7516183442742523;0.33358053302433394
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Oversampling;No Selection;Sensitive Learning;42.0;50.0;407.0;54.0;0.45652173913043476;0.4375;0.7516183442742523;0.33358053302433394
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;SMOTE;No Selection;No Sensitivity;45.0;46.0;411.0;51.0;0.4945054945054945;0.46875;0.684046772428884;0.3758247128777388
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;SMOTE;No Selection;Sensitive Threshold;45.0;46.0;411.0;51.0;0.4945054945054945;0.46875;0.684046772428884;0.3758247128777388
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;SMOTE;No Selection;Sensitive Learning;25.0;13.0;444.0;71.0;0.6578947368421053;0.2604166666666667;0.6541643873085339;0.3046732329431485
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;SMOTE;No Selection;Sensitive Learning;25.0;13.0;444.0;71.0;0.6578947368421053;0.2604166666666667;0.6541643873085339;0.3046732329431485
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;SMOTE;No Selection;No Sensitivity;17.0;16.0;441.0;79.0;0.5151515151515151;0.17708333333333334;0.7820249817651349;0.19178166489746276
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;SMOTE;No Selection;Sensitive Threshold;17.0;16.0;441.0;79.0;0.5151515151515151;0.17708333333333334;0.5710361962071481;0.19178166489746276
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;SMOTE;No Selection;Sensitive Learning;16.0;13.0;444.0;80.0;0.5517241379310345;0.16666666666666666;0.6857904814004376;0.19082083798794816
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;SMOTE;No Selection;Sensitive Learning;16.0;13.0;444.0;80.0;0.5517241379310345;0.16666666666666666;0.6857904814004376;0.19082083798794816
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;SMOTE;No Selection;No Sensitivity;25.0;19.0;438.0;71.0;0.5681818181818182;0.2604166666666667;0.7971143326039387;0.2784028301339676
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;SMOTE;No Selection;Sensitive Threshold;25.0;19.0;438.0;71.0;0.5681818181818182;0.2604166666666667;0.609420587162655;0.2784028301339676
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;SMOTE;No Selection;Sensitive Learning;3.0;0.0;457.0;93.0;1.0;0.03125;0.830712071480671;0.05061748906241398
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;SMOTE;No Selection;Sensitive Learning;3.0;0.0;457.0;93.0;1.0;0.03125;0.830712071480671;0.05061748906241398
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;No Balancing;Best First;No Sensitivity;8.0;27.0;430.0;88.0;0.22857142857142856;0.08333333333333333;0.6105032822757112;0.03237831504952602
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;No Balancing;Best First;Sensitive Threshold;8.0;27.0;430.0;88.0;0.22857142857142856;0.08333333333333333;0.512126185266229;0.03237831504952602
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;No Balancing;Best First;Sensitive Learning;13.0;5.0;452.0;83.0;0.7222222222222222;0.13541666666666666;0.8216630196936543;0.1832980901554058
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;No Balancing;Best First;Sensitive Learning;13.0;5.0;452.0;83.0;0.7222222222222222;0.13541666666666666;0.8216630196936543;0.1832980901554058
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;No Balancing;Best First;No Sensitivity;23.0;21.0;436.0;73.0;0.5227272727272727;0.23958333333333334;0.8084997264770241;0.24633184480658815
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;No Balancing;Best First;Sensitive Threshold;23.0;21.0;436.0;73.0;0.5227272727272727;0.23958333333333334;0.5968157366885485;0.24633184480658815
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;No Balancing;Best First;Sensitive Learning;1.0;1.0;456.0;95.0;0.5;0.010416666666666666;0.8458698030634574;0.013417580375395
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;No Balancing;Best First;Sensitive Learning;1.0;1.0;456.0;95.0;0.5;0.010416666666666666;0.8458698030634574;0.013417580375395
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;No Balancing;Best First;No Sensitivity;20.0;24.0;433.0;76.0;0.45454545454545453;0.20833333333333334;0.7356970277169949;0.1982253668155192
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;No Balancing;Best First;Sensitive Threshold;20.0;24.0;433.0;76.0;0.45454545454545453;0.20833333333333334;0.5779084609773888;0.1982253668155192
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;No Balancing;Best First;Sensitive Learning;3.0;0.0;457.0;93.0;1.0;0.03125;0.8020035557986871;0.05061748906241398
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;No Balancing;Best First;Sensitive Learning;3.0;0.0;457.0;93.0;1.0;0.03125;0.8020035557986871;0.05061748906241398
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Undersampling;Best First;No Sensitivity;56.0;136.0;321.0;40.0;0.2916666666666667;0.5833333333333334;0.6756131473377097;0.2048366013071896
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Undersampling;Best First;Sensitive Threshold;56.0;136.0;321.0;40.0;0.2916666666666667;0.5833333333333334;0.6428701677607586;0.2048366013071896
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Undersampling;Best First;Sensitive Learning;46.0;155.0;302.0;50.0;0.22885572139303484;0.4791666666666667;0.5946047592997812;0.09776440719782872
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Undersampling;Best First;Sensitive Learning;46.0;155.0;302.0;50.0;0.22885572139303484;0.4791666666666667;0.5946047592997812;0.09776440719782872
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Undersampling;Best First;No Sensitivity;22.0;24.0;433.0;74.0;0.4782608695652174;0.22916666666666666;0.7816260940919038;0.22240078055499785
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Undersampling;Best First;Sensitive Threshold;22.0;24.0;433.0;74.0;0.4782608695652174;0.22916666666666666;0.5883251276440554;0.22240078055499785
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Undersampling;Best First;Sensitive Learning;31.0;36.0;421.0;65.0;0.4626865671641791;0.3229166666666667;0.8264724653537564;0.277217728890327
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Undersampling;Best First;Sensitive Learning;31.0;36.0;421.0;65.0;0.4626865671641791;0.3229166666666667;0.8264724653537564;0.277217728890327
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Undersampling;Best First;No Sensitivity;49.0;122.0;335.0;47.0;0.28654970760233917;0.5104166666666666;0.7403355215171408;0.18604934723347175
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Undersampling;Best First;Sensitive Threshold;49.0;122.0;335.0;47.0;0.28654970760233917;0.5104166666666666;0.6217291210795041;0.18604934723347175
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Undersampling;Best First;Sensitive Learning;58.0;122.0;335.0;38.0;0.32222222222222224;0.6041666666666666;0.7357768052516411;0.25060134837551246
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Undersampling;Best First;Sensitive Learning;58.0;122.0;335.0;38.0;0.32222222222222224;0.6041666666666666;0.7357768052516411;0.25060134837551246
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Oversampling;Best First;No Sensitivity;51.0;106.0;351.0;45.0;0.3248407643312102;0.53125;0.6849471188913202;0.2392565936318497
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Oversampling;Best First;Sensitive Threshold;51.0;106.0;351.0;45.0;0.3248407643312102;0.53125;0.6496512582056893;0.2392565936318497
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Oversampling;Best First;Sensitive Learning;24.0;44.0;413.0;72.0;0.35294117647058826;0.25;0.5880857950401167;0.17373383481889823
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;Oversampling;Best First;Sensitive Learning;24.0;44.0;413.0;72.0;0.35294117647058826;0.25;0.5880857950401167;0.17373383481889823
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Oversampling;Best First;No Sensitivity;22.0;29.0;428.0;74.0;0.43137254901960786;0.22916666666666666;0.7615677425237053;0.20335948754528016
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Oversampling;Best First;Sensitive Threshold;22.0;29.0;428.0;74.0;0.43137254901960786;0.22916666666666666;0.5828546681254558;0.20335948754528016
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Oversampling;Best First;Sensitive Learning;14.0;26.0;431.0;82.0;0.35;0.14583333333333334;0.7030110320933625;0.1155668759625634
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;Oversampling;Best First;Sensitive Learning;14.0;26.0;431.0;82.0;0.35;0.14583333333333334;0.7030110320933625;0.1155668759625634
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Oversampling;Best First;No Sensitivity;49.0;103.0;354.0;47.0;0.3223684210526316;0.5104166666666666;0.706122355944566;0.23165987402741753
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Oversampling;Best First;Sensitive Threshold;49.0;103.0;354.0;47.0;0.3223684210526316;0.5104166666666666;0.6425168672501823;0.23165987402741753
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Oversampling;Best First;Sensitive Learning;41.0;82.0;375.0;55.0;0.3333333333333333;0.4270833333333333;0.669333515681984;0.22289236955206124
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;Oversampling;Best First;Sensitive Learning;41.0;82.0;375.0;55.0;0.3333333333333333;0.4270833333333333;0.669333515681984;0.22289236955206124
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;SMOTE;Best First;No Sensitivity;28.0;48.0;409.0;68.0;0.3684210526315789;0.2916666666666667;0.6956714989059081;0.20336793999304556
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;SMOTE;Best First;Sensitive Threshold;28.0;48.0;409.0;68.0;0.3684210526315789;0.2916666666666667;0.5933169219547776;0.20336793999304556
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;SMOTE;Best First;Sensitive Learning;16.0;9.0;448.0;80.0;0.64;0.16666666666666666;0.7048459153902261;0.2076215929032569
SYNCOPE;13;0.8984576;0.16554262;0.17359856;IBk;SMOTE;Best First;Sensitive Learning;16.0;9.0;448.0;80.0;0.64;0.16666666666666666;0.7048459153902261;0.2076215929032569
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;SMOTE;Best First;No Sensitivity;19.0;19.0;438.0;77.0;0.5;0.19791666666666666;0.816226750547046;0.20534083764931285
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;SMOTE;Best First;Sensitive Threshold;19.0;19.0;438.0;77.0;0.5;0.19791666666666666;0.578170587162655;0.20534083764931285
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;SMOTE;Best First;Sensitive Learning;11.0;9.0;448.0;85.0;0.55;0.11458333333333333;0.8098901349380014;0.13805796909199453
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Naive Bayes;SMOTE;Best First;Sensitive Learning;11.0;9.0;448.0;85.0;0.55;0.11458333333333333;0.8098901349380014;0.13805796909199453
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;SMOTE;Best First;No Sensitivity;27.0;32.0;425.0;69.0;0.4576271186440678;0.28125;0.8028355215171408;0.24915643862502856
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;SMOTE;Best First;Sensitive Threshold;27.0;32.0;425.0;69.0;0.4576271186440678;0.28125;0.6056140590809628;0.24915643862502856
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;SMOTE;Best First;Sensitive Learning;10.0;4.0;453.0;86.0;0.7142857142857143;0.10416666666666667;0.8004877826404084;0.14399229472670375
SYNCOPE;13;0.8984576;0.16554262;0.17359856;Random Forest;SMOTE;Best First;Sensitive Learning;10.0;4.0;453.0;86.0;0.7142857142857143;0.10416666666666667;0.8004877826404084;0.14399229472670375
SYNCOPE;14;0.8933727;0.16636063;0.2276923;IBk;No Balancing;No Selection;No Sensitivity;55.0;52.0;450.0;93.0;0.514018691588785;0.3716216216216216;0.6796193603962528;0.29705097033070305
SYNCOPE;14;0.8933727;0.16636063;0.2276923;IBk;No Balancing;No Selection;Sensitive Threshold;55.0;52.0;450.0;93.0;0.514018691588785;0.3716216216216216;0.6340179821255518;0.29705097033070305
SYNCOPE;14;0.8933727;0.16636063;0.2276923;IBk;No Balancing;No Selection;Sensitive Learning;17.0;9.0;493.0;131.0;0.6538461538461539;0.11486486486486487;0.7960724668892;0.13665515540207185
SYNCOPE;14;0.8933727;0.16636063;0.2276923;IBk;No Balancing;No Selection;Sensitive Learning;17.0;9.0;493.0;131.0;0.6538461538461539;0.11486486486486487;0.7960724668892;0.13665515540207185
SYNCOPE;14;0.8933727;0.16636063;0.2276923;Naive Bayes;No Balancing;No Selection;No Sensitivity;127.0;155.0;347.0;21.0;0.450354609929078;0.8581081081081081;0.8555103908689566;0.4164099006264412
SYNCOPE;14;0.8933727;0.16636063;0.2276923;Naive Bayes;No Balancing;No Selection;Sensitive Threshold;127.0;155.0;347.0;21.0;0.450354609929078;0.8581081081081081;0.7746715839345322;0.4164099006264412
SYNCOPE;14;0.8933727;0.16636063;0.2276923;Naive Bayes;No Balancing;No Selection;Sensitive Learning;128.0;178.0;324.0;20.0;0.41830065359477125;0.8648648648648649;0.85983767632174;0.3707339969881285
SYNCOPE;14;0.8933727;0.16636063;0.2276923;Naive Bayes;No Balancing;No Selection;Sensitive Learning;128.0;178.0;324.0;20.0;0.41830065359477125;0.8648648648648649;0.85983767632174;0.3707339969881285
SYNCOPE;14;0.8933727;0.16636063;0.2276923;Random Forest;No Balancing;No Selection;No Sensitivity;32.0;7.0;495.0;116.0;0.8205128205128205;0.21621621621621623;0.8236513405836114;0.2732214606476012
SYNCOPE;14;0.8933727;0.16636063;0.2276923;Random Forest;No Balancing;No Selection;Sensitive Threshold;32.0;7.0;495.0;116.0;0.8205128205128205;0.21621621621621623;0.6011359965543233;0.2732214606476012
SYNCOPE;14;0.8933727;0.16636063;0.2276923;Random Forest;No Balancing;No Selection;Sensitive Learning;0.0;0.0;502.0;148.0;NaN;0.0;0.8361688381608701;0.0
SYNCOPE;14;0.8933727;0.16636063;0.2276923;Random Forest;No Balancing;No Selection;Sensitive Learning;0.0;0.0;502.0;148.0;NaN;0.0;0.8361688381608701;0.0
SYNCOPE;14;0.8933727;0.16636063;0.2276923;IBk;Undersampling;No Selection;No Sensitivity;91.0;111.0;391.0;57.0;0.4504950495049505;0.6148648648648649;0.7007846990416712;0.34886827104252643
SYNCOPE;14;0.8933727;0.16636063;0.2276923;IBk;Undersampling;No Selection;Sensitive Threshold;91.0;111.0;391.0;57.0;0.4504950495049505;0.6148648648648649;0.6968746635081297;0.34886827104252643
SYNCOPE;14;0.8933727;0.16636063;0.2276923;IBk;Undersampling;No Selection;Sensitive Learning;96.0;136.0;366.0;52.0;0.41379310344827586;0.6486486486486487;0.6902121244750726;0.3147458615584767
SYNCOPE;14;0.8933727;0.16636063;0.2276923;IBk;Undersampling;No Selection;Sensitive Learning;95.0;138.0;364.0;53.0;0.40772532188841204;0.6418918918918919;0.6846532787767847;0.3051902262119295
SYNCOPE;14;0.8933727;0.16636063;0.2276923;Naive Bayes;Undersampling;No Selection;No Sensitivity;63.0;25.0;477.0;85.0;0.7159090909090909;0.42567567567567566;0.8588214708732637;0.438563980149507
SYNCOPE;14;0.8933727;0.16636063;0.2276923;Naive Bayes;Undersampling;No Selection;Sensitive Threshold;63.0;25.0;477.0;85.0;0.7159090909090909;0.42567567567567566;0.6879374394314633;0.438563980149507
SYNCOPE;14;0.8933727;0.16636063;0.2276923;Naive Bayes;Undersampling;No Selection;Sensitive Learning;74.0;27.0;475.0;74.0;0.7326732673267327;0.5;0.8302936901044471;0.502478136320233
SYNCOPE;14;0.8933727;0.16636063;0.2276923;Naive Bayes;Undersampling;No Selection;Sensitive Learning;74.0;27.0;475.0;74.0;0.7326732673267327;0.5;0.8302936901044471;0.502478136320233
